candidate_id	registry_id	recovery_page_id	recovery_url_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_m4b1_evidence	status	m6_validation_required	reason
M4B1R2C000653	REG051	M4B1R2P00361	M4B1R2U00808	Себестоимость из прайса — авто-применение закупочной цены | Uniseller	https://uniseller.io/products/sebestoimost-iz-praysa ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000654	REG051	M4B1R2P00362	M4B1R2U00809	Себестоимость из МойСклад в CRM — модуль Себес МС | Uniseller	https://uniseller.io/products/sebestoimost-moysklad ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000655	REG051	M4B1R2P00363	M4B1R2U00810	Unicard — улучшение контент-рейтинга карточек на Яндекс Маркет	https://uniseller.io/products/unicard ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000656	REG051	M4B1R2P00364	M4B1R2U00811	Тарифы Uniseller — от 0 ₽ за подключение	https://uniseller.io/tariffs ; observed title/heading/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000657	REG051	M4B1R2P00364	M4B1R2U00811	Тарифы Uniseller — от 0 ₽ за подключение	https://uniseller.io/tariffs ; observed title/heading/visible text	TASK_PHRASE	pricing_repricing	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000658	REG056	M4B1R2P00365	M4B1R2U00815	Аналитика и оцифровка Wildberries (Вайлдберриз) и Ozon по прибыли — WildCRM	https://wildcrm.ru/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000659	REG056	M4B1R2P00365	M4B1R2U00815	Аналитика и оцифровка Wildberries (Вайлдберриз) и Ozon по прибыли — WildCRM	https://wildcrm.ru/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000660	REG056	M4B1R2P00368	M4B1R2U00818	Рич-контент для Ozon — размеры и формат | Статьи от WildCRM	https://wildcrm.ru/blog/beginers/tpost/0mvecm31e1-rich-kontent-dlya-ozon-instruktsiya-po-s ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000661	REG056	M4B1R2P00369	M4B1R2U00819	Инфографика для Wildberries — требования маркетплейса и примеры | Статьи от WildCRM	https://wildcrm.ru/blog/beginers/tpost/3p45u6onv1-infografika-dlya-wildberries-trebovaniya ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000662	REG056	M4B1R2P00371	M4B1R2U00821	Карточка товара для озон — размер и как создать | Статьи от WildCRM	https://wildcrm.ru/blog/beginers/tpost/v7m3ng4i71-kak-sozdat-prodayuschuyu-kartochku-tovar ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000663	REG056	M4B1R2P00371	M4B1R2U00821	Карточка товара для озон — размер и как создать | Статьи от WildCRM	https://wildcrm.ru/blog/beginers/tpost/v7m3ng4i71-kak-sozdat-prodayuschuyu-kartochku-tovar ; observed title/heading/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000664	REG058	M4B1R2P00374	M4B1R2U00828	yoolip.ai	https://yoolip.ai/help ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000665	REG058	M4B1R2P00375	M4B1R2U00829	yoolip.ai	https://yoolip.ai/help?section=changelog ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000666	REG058	M4B1R2P00376	M4B1R2U00830	yoolip.ai	https://yoolip.ai/help?section=roadmap ; observed title/heading/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000667	REG022	M4B1R2P00377	M4B1R2U00836	Аналитика ВБ (WB) Marpla - сервис аналитики WildBerries, карточки, товары, статистика продаж на маркетплейс ВайлдБерриз бесплатно	https://marpla.ru/ ; observed title/heading/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000668	REG022	M4B1R2P00377	M4B1R2U00836	H2 Получай больше прибыли при тех же затратах за счёт лучшей фотографии	https://marpla.ru/ ; observed title/heading/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000669	REG022	M4B1R2P00377	M4B1R2U00836	H2 M.Биддер — это инновационный биддер от Marpla, предназначен для автоматического управления ставками и позициями продвижения на маркетплейсе.	https://marpla.ru/ ; observed title/heading/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor boundary evidence; not current Octoport launch scope	OUT_OF_SCOPE	true	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000670	REG022	M4B1R2P00377	M4B1R2U00836	Аналитика ВБ (WB) Marpla - сервис аналитики WildBerries, карточки, товары, статистика продаж на маркетплейс ВайлдБерриз бесплатно	https://marpla.ru/ ; observed title/heading/visible text	TASK_PHRASE	product_card_or_content	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000671	REG022	M4B1R2P00377	M4B1R2U00836	H2 MARPLA.SЕО — это мощный модуль для браузера от Marpla, специально разработанный для SEO-оптимизации карточек товаров на платформе Wildberries.	https://marpla.ru/ ; observed title/heading/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000672	REG022	M4B1R2P00377	M4B1R2U00836	100% безопасная работа по официальному API.	https://marpla.ru/ ; observed title/heading/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000673	REG022	M4B1R2P00377	M4B1R2U00836	ВОПРОСЫ И ОТВЕТЫ	https://marpla.ru/ ; observed title/heading/visible text	TASK_PHRASE	reviews_support	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
M4B1R2C000674	REG022	M4B1R2P00377	M4B1R2U00836	Если добавить синонимы, то можно кратно увеличить количество поисковых запросов в гугл и яндекс, соответственно охват поставок и продажи.	https://marpla.ru/ ; observed title/heading/visible text	TASK_PHRASE	inventory_supply	Maps to existing M2R/M3 family evidence or remains an M6-checkable wording variant	ALREADY_PRESENT	false	Observed competitor wording with recovery-page provenance; candidate evidence only and never promoted to demand
