raw_phrase,normalized_phrase_conservative,source_stage,source_query_id,source_file,evidence_type,observed_count,seed_total_count,region,device,marketplace_scope,task_family_primary,task_family_secondary,intent_class,fit_class,contamination_flags,capability_state,observed_vs_inferred,lineage_notes,reconciliation_reason
аналитика маркетплейсов лучшие сервисы,аналитика маркетплейсов лучшие сервисы,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,20,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
лучшие сервисы аналитики маркетплейсов,лучшие сервисы аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,20,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика конкурентов на маркетплейсах,аналитика конкурентов на маркетплейсах,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,20,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F7,,search_niche_market_analytics,ADJACENT,,UNKNOWN,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
сервис для аналитики продаж на маркетплейсах,сервис для аналитики продаж на маркетплейсах,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,19,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
сервис внутренней аналитики маркетплейсов,сервис внутренней аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,19,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
миг клик сервис аналитики маркетплейсов,миг клик сервис аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,18,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
самые продаваемые товары на маркетплейсах аналитика,самые продаваемые товары на маркетплейсах аналитика,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,18,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F7,,search_niche_market_analytics,ADJACENT,,UNKNOWN,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
яндекс аналитика товаров для маркетплейсов,яндекс аналитика товаров для маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,17,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика рынка маркетплейсов,аналитика рынка маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,16,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
рынок аналитики маркетплейсов,рынок аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,16,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F7,,search_niche_market_analytics,ADJACENT,,UNKNOWN,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
sellerfox аналитика маркетплейсов,sellerfox аналитика маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,16,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,ADJACENT,SERVICE_BRAND_NAVIGATION,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика маркетплейсов 2025,аналитика маркетплейсов 2025,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,16,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
самые продаваемые товары на маркетплейсах 2026 аналитика,самые продаваемые товары на маркетплейсах 2026 аналитика,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,15,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F7,,search_niche_market_analytics,ADJACENT,,UNKNOWN,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
mayak сервис аналитики маркетплейсов,mayak сервис аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,15,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
ии для аналитики маркетплейсов,ии для аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,15,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
задачи аналитика маркетплейсов,задачи аналитика маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,15,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
sellmonitor сервис аналитики маркетплейсов,sellmonitor сервис аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,15,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,ADJACENT,SERVICE_BRAND_NAVIGATION,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика финансов на маркетплейсах,аналитика финансов на маркетплейсах,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,15,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика цен на маркетплейсах,аналитика цен на маркетплейсах,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,15,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
mayak bz сервис аналитики маркетплейсов,mayak bz сервис аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,14,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
точка банк аналитика маркетплейсов,точка банк аналитика маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,14,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика маркетплейсов рейтинг,аналитика маркетплейсов рейтинг,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,13,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
рейтинг аналитики маркетплейсов,рейтинг аналитики маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,13,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
сбер аналитика маркетплейсов,сбер аналитика маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,13,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика маркетплейсов сервисы анализа,аналитика маркетплейсов сервисы анализа,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,13,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика товаров для продажи на маркетплейсах,аналитика товаров для продажи на маркетплейсах,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,13,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика маркетплейсов бесплатно на русском,аналитика маркетплейсов бесплатно на русском,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,13,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
мастер гуру аналитика маркетплейсов,мастер гуру аналитика маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,12,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитика маркетплейсов топ сервисов,аналитика маркетплейсов топ сервисов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,11,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
сервисы аналитики маркетплейсов топ,сервисы аналитики маркетплейсов топ,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,11,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитик маркетплейсов услуги,аналитик маркетплейсов услуги,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,11,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
услуги аналитика маркетплейсов,услуги аналитика маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,11,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,NOISE,HUMAN_PROFESSION_OR_TRAINING,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
выбор ниши на маркетплейсах аналитика,выбор ниши на маркетплейсах аналитика,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,11,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
вайлдбокс аналитика маркетплейсов,вайлдбокс аналитика маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,11,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,ADJACENT,SERVICE_BRAND_NAVIGATION,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
маяк аналитика маркетплейсов расширение установить бесплатно,маяк аналитика маркетплейсов расширение установить бесплатно,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,11,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,ADJACENT,SERVICE_BRAND_NAVIGATION,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
курсы аналитик маркетплейсов обучение,курсы аналитик маркетплейсов обучение,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,10,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,NOISE,HUMAN_PROFESSION_OR_TRAINING,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
договор со специалистом аналитиком по маркетплейсу,договор со специалистом аналитиком по маркетплейсу,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,10,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,NOISE,HUMAN_PROFESSION_OR_TRAINING,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
аналитик маркетплейсов вакансии удаленно,аналитик маркетплейсов вакансии удаленно,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,9,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,NOISE,HUMAN_PROFESSION_OR_TRAINING,NOT_APPLICABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
мрстат аналитика маркетплейсов,мрстат аналитика маркетплейсов,M2R,M2R-A01,docs/seo/wordstat/raw/M2R_A01_02_ANALITIKA_MARKETPLEYSOV_RESULT_2026-09-16.md,DIRECT_RESULT,9,4290,225,DEVICE_ALL,GENERIC_MARKETPLACE,F3,,seller_analytics_reports,CORE_FIT,,CONFIRMED_ADDRESSABLE,OBSERVED_WORDSTAT,Exact provider envelope,Preserved direct_result with independent conservative classification.
